Time / s	[chan  0]    	[chan  1]    	
0000083.2	-.051701  	-.048931  	
0000083.4	-.051727  	-.048950  	
0000083.6	-.051718  	-.048940  	
0000083.8	-.051794  	-.048955  	
0000084.0	-.051804  	-.048934  	
0000084.2	-.051733  	-.048931  	
0000084.4	-.051766  	-.048957  	
0000084.6	-.051776  	-.048965  	
0000084.8	-.051759  	-.048997  	
0000085.0	-.051845  	-.049000  	
0000085.2	-.051838  	-.049003  	
0000085.4	-.051845  	-.049019  	
0000085.6	-.051847  	-.048972  	
0000085.8	-.051794  	-.048940  	
0000086.0	-.051816  	-.048953  	
0000086.2	-.051854  	-.048960  	
0000086.4	-.051870  	-.048988  	
0000086.6	-.051890  	-.049021  	
0000086.8	-.051866  	-.049012  	
0000087.0	-.051882  	-.049009  	
0000087.2	-.051900  	-.048995  	
0000087.4	-.051916  	-.048985  	
0000087.6	-.051951  	-.048983  	
0000087.8	-.051944  	-.048966  	
0000088.0	-.051920  	-.048978  	
0000088.2	-.051959  	-.048981  	
0000088.4	-.051938  	-.048974  	
0000088.6	-.051999  	-.049005  	
0000088.8	-.052043  	-.049000  	
0000089.0	-.051981  	-.048983  	
0000089.2	-.051976  	-.048991  	
0000089.4	-.051947  	-.048983  	
0000089.6	-.051944  	-.049005  	
0000089.8	-.051988  	-.049002  	
0000090.0	-.052006  	-.049008  	
0000090.2	-.052049  	-.049058  	
0000090.4	-.052042  	-.049069  	
0000090.6	-.052032  	-.049071  	
0000090.8	-.052073  	-.049109  	
0000091.0	-.052068  	-.049105  	
0000091.2	-.052109  	-.049133  	
0000091.4	-.052128  	-.049141  	
0000091.6	-.052059  	-.049160  	
0000091.8	-.052114  	-.049213  	
0000092.0	-.052152  	-.049224  	
0000092.2	-.052154  	-.049251  	
0000092.4	-.052257  	-.049258  	
0000092.6	-.052252  	-.049253  	
0000092.8	-.052192  	-.049260  	
0000093.0	-.052214  	-.049263  	
0000093.2	-.052183  	-.049253  	
0000093.4	-.052211  	-.049313  	
0000093.6	-.052278  	-.049303  	
0000093.8	-.052247  	-.049300  	
0000094.0	-.052254  	-.049310  	
0000094.2	-.052271  	-.049295  	
0000094.4	-.052266  	-.049286  	
0000094.6	-.052288  	-.049267  	
0000094.8	-.052283  	-.049258  	
0000095.0	-.052352  	-.049288  	
0000095.2	-.052357  	-.049275  	
0000095.4	-.052311  	-.049277  	
0000095.6	-.052314  	-.049293  	
0000095.8	-.052310  	-.049269  	
0000096.0	-.052336  	-.049274  	
0000096.2	-.052386  	-.049291  	
0000096.4	-.052340  	-.049312  	
0000096.6	-.052357  	-.049348  	
0000096.8	-.052367  	-.049346  	
0000097.0	-.052345  	-.049372  	
0000097.2	-.052400  	-.049370  	
0000097.4	-.052419  	-.049403  	
0000097.6	-.052419  	-.049422  	
0000097.8	-.052402  	-.049418  	
0000098.0	-.052369  	-.049427  	
0000098.2	-.052412  	-.049458  	
0000098.4	-.052436  	-.049463  	
0000098.6	-.052455  	-.049458  	
0000098.8	-.052490  	-.049465  	
0000099.0	-.052441  	-.049453  	
0000099.2	-.052469  	-.049461  	
0000099.4	-.052500  	-.049448  	
0000099.6	-.052500  	-.049430  	
0000099.8	-.052559  	-.049441  	
0000100.0	-.052584  	-.049432  	
0000100.2	-.052502  	-.049430  	
0000100.4	-.052536  	-.049462  	
0000100.6	-.052517  	-.049441  	
0000100.8	-.052526  	-.049477  	
0000101.0	-.052617  	-.049510  	
0000101.2	-.052610  	-.049522  	
0000101.4	-.052636  	-.049554  	
0000101.6	-.052648  	-.049573  	
0000101.8	-.052627  	-.049565  	
0000102.0	-.052641  	-.049570  	
0000102.2	-.052664  	-.049546  	
0000102.4	-.052702  	-.049565  	
0000102.6	-.052686  	-.049579  	
0000102.8	-.052653  	-.049587  	
0000103.0	-.052670  	-.049598  	
0000103.2	-.052679  	-.049616  	
0000103.4	-.052702  	-.049636  	
0000103.6	-.052746  	-.049639  	
0000103.8	-.052691  	-.049627  	
0000104.0	-.052691  	-.049648  	
0000104.2	-.052691  	-.049617  	
0000104.4	-.052665  	-.049625  	
0000104.6	-.052717  	-.049670  	
0000104.8	-.052750  	-.049663  	
0000105.0	-.052720  	-.049672  	
0000105.2	-.052715  	-.049691  	
0000105.4	-.052698  	-.049673  	
0000105.6	-.052731  	-.049708  	
0000105.8	-.052770  	-.049696  	
0000106.0	-.052765  	-.049710  	
0000106.2	-.052794  	-.049720  	
0000106.4	-.052757  	-.049729  	
0000106.6	-.052745  	-.049730  	
0000106.8	-.052774  	-.049748  	
0000107.0	-.052770  	-.049754  	
0000107.2	-.052839  	-.049809  	
0000107.4	-.052884  	-.049806  	
0000107.6	-.052825  	-.049801  	
0000107.8	-.052845  	-.049813  	
0000108.0	-.052839  	-.049801  	
0000108.2	-.052817  	-.049782  	
0000108.4	-.052872  	-.049791  	
0000108.6	-.052841  	-.049806  	
0000108.8	-.052846  	-.049832  	
0000109.0	-.052853  	-.049827  	
0000109.2	-.052834  	-.049827  	
0000109.4	-.052876  	-.049823  	
0000109.6	-.052936  	-.049810  	
0000109.8	-.052931  	-.049799  	
0000110.0	-.052919  	-.049785  	
0000110.2	-.052918  	-.049785  	
0000110.4	-.052903  	-.049808  	
0000110.6	-.052925  	-.049837  	
0000110.8	-.052953  	-.049873  	
0000111.0	-.053022  	-.049894  	
0000111.2	-.052999  	-.049875  	
0000111.4	-.052963  	-.049870  	
0000111.6	-.052989  	-.049882  	
0000111.8	-.052989  	-.049856  	
0000112.0	-.052984  	-.049865  	
0000112.2	-.053023  	-.049870  	
0000112.4	-.052989  	-.049870  	
0000112.6	-.052998  	-.049906  	
0000112.8	-.053027  	-.049890  	
0000113.0	-.053001  	-.049863  	
0000113.2	-.053031  	-.049894  	
0000113.4	-.053055  	-.049911  	
0000113.6	-.053020  	-.049932  	
0000113.8	-.053001  	-.049951  	
0000114.0	-.052984  	-.049947  	
0000114.2	-.053000  	-.049982  	
0000114.4	-.053036  	-.049980  	
0000114.6	-.053031  	-.049978  	
0000114.8	-.053056  	-.049994  	
0000115.0	-.053027  	-.049980  	
0000115.2	-.052993  	-.049977  	
0000115.4	-.053003  	-.049996  	
0000115.6	-.052994  	-.050023  	
0000115.8	-.053039  	-.050056  	
0000116.0	-.053061  	-.050052  	
0000116.2	-.052975  	-.050046  	
0000116.4	-.052987  	-.050054  	
0000116.6	-.052991  	-.050014  	
0000116.8	-.052960  	-.050011  	
0000117.0	-.053018  	-.050026  	
0000117.2	-.053015  	-.050049  	
0000117.4	-.052996  	-.050078  	
0000117.6	-.053044  	-.050092  	
0000117.8	-.053023  	-.050083  	
0000118.0	-.053025  	-.050088  	
0000118.2	-.053067  	-.050059  	
0000118.4	-.053024  	-.050037  	
0000118.6	-.053034  	-.050058  	
0000118.8	-.053030  	-.050023  	
0000119.0	-.052984  	-.050030  	
0000119.2	-.053034  	-.050059  	
0000119.4	-.053089  	-.050083  	
0000119.6	-.053113  	-.050099  	
0000119.8	-.053137  	-.050132  	
0000120.0	-.053096  	-.050128  	
0000120.2	-.053098  	-.050154  	
0000120.4	-.053096  	-.050132  	
0000120.6	-.053079  	-.050135  	
0000120.8	-.053129  	-.050185  	
0000121.0	-.053123  	-.050183  	
0000121.2	-.053084  	-.050213  	
0000121.4	-.053148  	-.050266  	
0000121.6	-.053165  	-.050275  	
0000121.8	-.053168  	-.050302  	
0000122.0	-.053232  	-.050312  	
0000122.2	-.053177  	-.050321  	
0000122.4	-.053148  	-.050352  	
0000122.6	-.053158  	-.050347  	
0000122.8	-.053127  	-.050345  	
0000123.0	-.053163  	-.050374  	
0000123.2	-.053201  	-.050364  	
0000123.4	-.053167  	-.050359  	
0000123.6	-.053163  	-.050378  	
0000123.8	-.053163  	-.050369  	
0000124.0	-.053141  	-.050375  	
0000124.2	-.053153  	-.050361  	
0000124.4	-.053151  	-.050362  	
0000124.6	-.053179  	-.050369  	
0000124.8	-.053167  	-.050347  	
0000125.0	-.053123  	-.050333  	
0000125.2	-.053146  	-.050347  	
0000125.4	-.053151  	-.050340  	
0000125.6	-.053144  	-.050338  	
0000125.8	-.053153  	-.050371  	
0000126.0	-.053103  	-.050397  	
0000126.2	-.053115  	-.050430  	
0000126.4	-.053142  	-.050447  	
0000126.6	-.053163  	-.050442  	
0000126.8	-.053220  	-.050466  	
0000127.0	-.053247  	-.050430  	
0000127.2	-.053167  	-.050383  	
0000127.4	-.053175  	-.050383  	
0000127.6	-.053154  	-.050362  	
0000127.8	-.053096  	-.050340  	
0000128.0	-.053170  	-.050381  	
0000128.2	-.053198  	-.050395  	
0000128.4	-.053201  	-.050417  	
0000128.6	-.053217  	-.050416  	
0000128.8	-.053189  	-.050412  	
0000129.0	-.053205  	-.050414  	
0000129.2	-.053186  	-.050390  	
0000129.4	-.053163  	-.050399  	
0000129.6	-.053182  	-.050409  	
0000129.8	-.053141  	-.050442  	
0000130.0	-.053170  	-.050464  	
0000130.2	-.053206  	-.050483  	
0000130.4	-.053213  	-.050507  	
0000130.6	-.053263  	-.050548  	
0000130.8	-.053261  	-.050533  	
0000131.0	-.053182  	-.050538  	
0000131.2	-.053213  	-.050567  	
0000131.4	-.053217  	-.050572  	
0000131.6	-.053218  	-.050611  	
0000131.8	-.053292  	-.050628  	
0000132.0	-.053247  	-.050640  	
0000132.2	-.053232  	-.050657  	
0000132.4	-.053242  	-.050638  	
0000132.6	-.053218  	-.050616  	
0000132.8	-.053232  	-.050652  	
0000133.0	-.053277  	-.050624  	
0000133.2	-.053241  	-.050626  	
0000133.4	-.053267  	-.050645  	
0000133.6	-.053251  	-.050635  	
0000133.8	-.053268  	-.050626  	
0000134.0	-.053260  	-.050592  	
0000134.2	-.053229  	-.050552  	
0000134.4	-.053244  	-.050578  	
0000134.6	-.053222  	-.050547  	
0000134.8	-.053194  	-.050543  	
0000135.0	-.053239  	-.050579  	
0000135.2	-.053263  	-.050576  	
0000135.4	-.053313  	-.050588  	
0000135.6	-.053332  	-.050571  	
0000135.8	-.053263  	-.050550  	
0000136.0	-.053270  	-.050566  	
0000136.2	-.053256  	-.050521  	
0000136.4	-.053220  	-.050502  	
0000136.6	-.053270  	-.050526  	
0000136.8	-.053308  	-.050533  	
0000137.0	-.053272  	-.050533  	
